label	review
1	С ios на android с Huawei P20 lite Мой старый iphone 6-ка доживал свое . После падения дисплей не выдержал и треснул. Решил обойтись без ремонта и купить новенький телефон. Пересмотрев пару вариантов зацепил своим видом Huawei P20 lite долго не думая покупка была совершенна. Огромный дисплей почти во всю лицевую сторону. Яркие и сочные цвета дисплея. Компактный и шустрый по сравнению с яблочной 6-кой. Довольно посредственная основная камера думаю не хуже и не лучше конкурентов в этой ценовой категории. Стеклянная задняя панель (скользкая) из за которой пришлось купить бампер. Довольно не плохая батарея с умной возможностью экономить заряд( телефон меняет разрешение дисплея на более низкое при низком заряде батарею, что продлевает жизнь телефону) С отсутствием кнопки смирился в первые пару часов ее отсутствие не как не напрягает. Есть быстрая зарядка что тоже огромный плюс. Вместо всеми надоевшего микро usb тут USB-Type-C (удобно как в яблоке любой стороной провода заряжать телефон) Покупкой более чем доволен не смотря на минусы цена компенсирует их.
1	"бюджетный смартфон с хорошей камерой Xiaomi Redmi note 7 + снимки камеры Доброго времени суток! является общеизвестная китайская торговая площадка Алиэкспресс.  11 000 руб. Телефон приехал в стандартной ""сяомовской"" упаковке. зарядное устройство, силиконовый чехол, ключик для сим-карты, инструкция и, конечно же, сам телефон. Размеры телефона — 160 x 76 x 8.1 мм, вес – 186 грамм. Имеются тонкие границы ,поэтому экран не назовешь безграничным . У телефона задний корпус выполнен из стекла Устройство оснащено двойной камерой,которая сильно выступает над задней плоскостью. На правом торце находятся кнопка включения и кнопка регулирования громкости, на левой стороне — лоток для двух nanoSIM-карт и карты памяти. 48 МП, правда я бы оценила камеру скорее на добротные 12 МП. Мне одинаково понравилась и фронтальная и задняя камера. Снимки получаются для своей цены довольно неплохими , вы можете наглядно увидеть снимки Для ночной съемки я рекомендую скачать гугл камеру, нэ снимки получаются с эффектом дополнительного освещения Я приобрела телефон с памятью 64 гб, их хватает вдоволь. Телефон работает шустро, не тормозит, без зависаний. Все приложения работают стабильно, никаких ""лагов"" не было замечено. также работают замечательно."
0	Не рекомендую! Брать последние модели Хуавей.  Если бы я знала, чем обернется не поддержка сервисов Google я бы в жизни ЕГО НЕ КУПИЛА(( до этого мне верой и правдой служил Huawri P20, он и до сих пор отлично работает, но как всегда на всех старых телефонах при каждом обновлении телефона (если вы понимаете о чем я) начала совсем хреново работать камера, а я много снимаю. Так что решила обновить его до P40. Если честно, разница НОЛЬ! Если она и есть, то вы ее не заметите. Ни в скорости работы, ни в батарее, разве что камера снимает чуть лучше в темное время. НО❗ Я не могу войти в аккаунт Хуавей, т.к. аккаунт создан на почте Google, и не могу создать новый, т.к. к одному номеру телефона можно привязать лишь один аккаунт. Следовательно не могу платить телефоном, копировать данные или найти его при утере. Занавес. Но это не все, у меня так же ОТСУТСТВУЕТ ТРЕТЬ ПРИЛОЖЕРИЙ и игр, которые телефон не поддерживает. Еще из минусов - сенсор отпечатка находится В ЦЕНТРЕ ЭКРАНА, это просто страшно неудобно, не знаю о чем думали разработчики. И срабатывает он очень медленно, по сравнению с P20. В общем модель сырая и не стоит своих денег. Берите P20 (если найдете) или Nova5.
1	Нашумевший смартфон по разумной цене+ фото самого смартфона и фото сделанные с его помощью и с помощью Гугл камеры Сегодня я хочу передать Вам простым языком свои впечатления о нашумевшем в 2019 году смартфоне Xiaomi Redmi note 7. Данный смартфон выпущен в трех цветах : синий, черный и красный и в трех вариантах памяти : 3/32, 4/64, 4/128. Мой выбор пал на цвет Nebula Red с памятью 4/128. Хочу отметить, что   т.е.можно поставить либо карту памяти + симку, либо две симки. Это было бы для меня проблемой, если бы я не взяла телефон с памятью 128 ГБ  - 6.3 дюйма, цветопередача отличная, глаза при длительной работе не устают. Производитель обещает защиту от царапин. Так ли это - не могу сказать, так как пользуюсь аккуратно) Честно говоря, испытывать судьбу не хочется) стеклянный - выглядит очень и очень   Конечно, на нем остаются отпечатки пальцев, которые выглядят совсем неопрятно, но, как я упоминала ранее - в комплекте идет прозрачный чехол, который защищает телефон от царапин и от следов отпечатков пальцев, но в то же время не прячет этот прекрасный цвет) - жестами и кнопками. Мне удобнее управлять жестами. телефон можно тремя способами : сканером лица, сканером отпечатка пальца и с помощью графического ключа. Все три варианта работают хорошо, но в темноте сканер лица не срабатывает, тут на помощь приходят следующие два   у телефона громкий, не раздражающий слух. Звонок Вы не пропустите точно ) Динамик во время разговора громкий, иногда приходится делать тише, чтобы и окружающие не слышали моего собеседника.  Интернет у меня включен постоянно и я активно пользуюсь соц. сетями, играю, фотографирую - хватает мне одной подзарядки на 1 -1,5 дня. Полностью подзаряжается телефон за 2 часа.  Смартфон не виснет, не тормозит. Игры прогружаются быстро, без глюков. Телефон быстро ловит сеть, быстро подключается к вай-фай. Многие жаловались на  я во время разговора , но мне повезло - все срабатывает на УРА. Именно на нее производитель делал наибольшие ставки : 48 Мп + 5 Мп основная и 13 Мп фронталка. При более близком знакомстве стало понятно, что 48 Мп в смартфоне нет, основная камера на самом деле 12 + 5 Мп, просто в нем встроена особая матрица, о которой уже писали не раз - вот она то и дает эффект 48 Мп.  Камера делает очень и очень неплохие снимки примеры смотрите ниже. Поскольку я наслышана о Гугл камере - то решила, что и мне она нужна. Я не ошиблась, разница есть и очень ощутимая - фото получаются более естественными и как по мне красивее) Подводя итог, хочу сказать, что  этот смартфон к покупке. У него масса достоинств и ни одного существенного минуса. Радует еще то, что каждый может подобрать идеальный вариант для себя по цвету, объему памяти и цене  ) Всем хорошего лета 
1	Впечатлен  Удобный в использовании флагман. Не плохая батарея, отличная цена, очень хорошая камера, с помощью которой получаются сногсшибательные фотографии. Те телефон, а зверь. Приятно сидит в руке, красивые расцветки. Если говорить о цене, то она очень даже адекватная. Внутренние характеристики телефона, вообще поражают. Телефон, в который можно играть часами и он буквально все потянет. Рекомендую всем
1	"Honor 10 i. За те деньги, за которые я его купила, это идеальный смартфон, у которого нет конкурентов.  Всем читателям, которые просматривают сейчас мой маленький, но информативный отзыв, доброго времени суток!) У меня случилась радость - мой новый телефон. Так как старый я к своему горю и стыду разбила, я купила honor 10 i с объёмом памяти 4гб оперативки и 128 гб встроенных. У телефона очень интересная и непонятная расцветка, которую производитель почему-то назвал ""Мерцающий красный"". По мне это смесь мерцающего фиолетового и тёмно-розового цвета. Но про телефон я расскажу чуть-чуть позже, а сейчас я хочу рассказать о том, как я смогла купить телефон значительно дешевле его ценника. Почти во всех отечественных магазинах этот телефон можно купить почти за тринадцать тысяч рублей (12990 рублей). Мне же удалось его купить за 10 490 рублей. Получилось у меня это благодаря кредитной карте и одноимённому приложению МТС кэшбэк. Я совершала много покупок данной кредитной картой, и с каждой покупки в гипермаркетах и на заправке мне начислялся кэшбэк 5 процентов в приложении. Тратить накопленные бонусные рубли можно либо в салонах связи МТС, либо на услуги, предоставленные этой компанией. В итоге, когда у меня накопилось две тысячи пятьсот рублей, я обменяла их на промокод с,остоящий из цифр, который после успешно применила при покупке новенького honor 10 i. Я ещё хотела применить скидку по утилизации, но забыла приготовленный к сдаче смартфон дома. Упакован мой новенький телефон был в салатного цвета симпатичную коробочку из плотного картона. В коробочке, кроме самого телефона, находились : зарядка с узким штекером старого образца, гарантийный талон и инструкция. Кроме того, меня очень порадовало в коробке находился гибкий прозрачный чехол-бампер. Также естественно в коробке я нашла скрепку для извлечения лотка сим картами. Также сам смартфон был заботливо помещен в мешочек белого цвета, предохраняющий его от царапин и повреждений. Если честно говорить, то мне непонятно, что с ним могло случиться в коробке. Достав телефон из мешочка и содрав все наклейки, я ещё раз искренне удивилась красивым фантастичным переливам задней панели. Внешний вид у него, конечно, просто фантастический! А я искренне думала, что задняя крышка моего телефона сделана из гридиентного стекла, но немного ""полазив "" в интернете, я обнаружила, что корпус выполнен из пластика, а меня эта информация обрадовала, потому что данный материал будет менее склонен к разбиваниям , хотя на некоторых сайтах было написано, что она была сделана из стекла. И поэтому я решила уточнить информацию на официальном сайте Honor. Ну и там, к сожалению, в разделе о телефоне материал корпуса не был указан. Поэтому мне пришлось позвонить в службу поддержки и уточнить у консультанта там, где мне подтвердили моё предположение о том, что задняя крышка телефона была сделана не из стекла, а из пластика. В верхней половине на задней крышке по центру расположен моментально работающий сканер отпечатка пальца.  Селфи камера имеет разрешение 32 Мп. Мне как-то непривычно, что основной фото блок имеет разрешение 24МБ, а селфи камера имеет 32Мп. Но есть как есть, и к обоим камерам у меня никаких претензий нет. Они снимают отлично. Мне очень понравились встроенные анимации при селфи камере. В общем камера для автопортретов, как её называли раньше, хорошая. О лицевой стороне телефона сказать что-то сложно, потому что она состоит из полностью безрамочного экрана. Размер дисплея составляет шесть точка двадцать один дюйма. Рабочая поверхность дисплея смартфона составляет более 90%. Что для бюджетного смартфона даже в общем неплохо. Экран исполнен по стандарту FHD +. Меня качество экрана полностью устраивает : яркий, на него смотреть удобно, в нем реализована защита зрения, хороший автоматический режим яркости, игрушки играть, видео смотреть его яркости хватает вполне. Не мало важный параметр для современных телефонов - это живучесть батареи. Я телефоном пользуюсь активно весь день: смотрю, играю в игры, снимаю видео в Тик ток на YouTube, активная общаюсь в социальных сетях и мессенджерах, а так же иногда смотрю кино с помощью своего смартфона. К концу дня при активном использовании на телефоне остаётся 20% заряда. Я считаю это вполне неплохим результатом. Ёмкость аккумулятора, установленная производителем не является рекордным- всего 3400 ма`ч. Поэтому мне её всё-таки иногда не хватает, особенно в длительных путешествиях. Поэтому я задумалась о покупке pajhwok банка. Скорее я ставлю плюс или минус, потому что в большинстве случаев заряда телефона мне хватает. Порадовало то, что производитель сохранил стандартный разъем для наушников, по моему мнению беспроводные наушники не могут тягаться с лучшими версиями проводных. Но тем не менее я сейчас слушаю музыку по проводным наушникам тоже от фирмы Honor. Я вполне довольна как воспроизводится музыка в наушниках. Через динамик мне тоже нравится как звучит. Общаться по этому телефону посредством голосовых вызовов очень удобно, связь качественная, собеседника слышно хорошо и никто из говоривших со мной не жалуйся на то, что плохо слышно меня. Сигнал он тоже везде ловит достойно. Общаться в мессенджерах или посредством сообщений тоже удобно. Кстати, отзывы я тоже набираю при примощи этого чудо смартфона. Делать мне это вполне удобно. Фотографии в этом отзыве из последних моих отзывов тоже сделаны при помощи этого телефона. Их качество меня вполне устраивает.  Процессор на устройстве стоит пусть не флагманский, но всё равно достойный. Процессор kirin 710f. С играми, в которые я играю на этом устройстве, данный процессор справляется нормально. С видео и сёрфингом в интернете он тоже справляется нормально. Единственное, что меня раздражает, так это долгое включение телефона после перезагрузки. Хочется дать ему кофе, чтобы побыстрее проснулся). А так в принципе больше нигде не тормозит. Есть ли радио в телефоне я не знаю. Честно не искала его в телефоне, потому что не было необходимости. Наверное из-за таких как я возможность прослушивать эфирное радио не добавляется. В заключение хочу сказать, что за свою стоимость это отличный аппарат с большим набором функций, который выглядит дороже, чем есть на самом деле. Его сильные стороны это прежде всего большой массив встроенной памяти, достаточно стильные фото возможности, а также встроенный чип NFC, при помощи которого можно проводить бесконтактную оплату. Последний его плюс это стильный внешний вид. Для меня в этом смартфоне минус один - это долгое включение после перезагрузки. Всем заранее спасибо за просмотры."
0	После года использования начались проблемы. Купили вместо Apple 3Gs. Выбирали с мужем исходя из обзоров и тестов. Смартфон удобный, на операционную систему никогда нареканий не было. Не подвисал, работал верой и правдой. Экран большой, тач чувствительный. Но после года использования начал выключаться при 40% заряда батареи и при работе сильно греться. И чем дальше тем хуже, дошло до того, что смартфон функционировал только на внешних аккумуляторах. Для смены мы купили новые аккумуляторы, но тут то и началась основная проблема. Аккумулятор в смартфоне закрыт панелью на хитрых болтиках, и эти болтики прикипели, и снять панель оказалось нельзя. В итоге проще оказалось сменить смартфон чем отремонтировать. Жаль конечно, что так вышло, в целом смартфон хороший, но проблема с конструкцией и аккумулятором испортила все.
1	Хороший телефон в своей ценовой категории Красивый телефон. Удобно лежит в руке. Экран как и на почти всех современных телефонах, занимает почти весь дисплей. Спереди одна фронтальная камера, которая хорошо снимает. Когда разговаривала по видеосвязи картинка была четкая, фотографии получились красивые. Сам экран ярко передает картинку. Хорошо регулируется яркость экрана. Также есть режим защиты глаз, когда экран становится немного желтого цвета. Это позволяет смотреть на экран ночью не щурясь и не зажмуривая глаза. Задняя крашка красивого голубого цвета, блестит и переливается. В телефоне идет 2 основные камеры, которые так же хорошо справляются со своей задачей как и фронтальная. Так же сзади расположен сканер отпечатков пальцев, который быстро реагирует. Снизу телефона динамик и разъем для зарядки и наушников. С левой стороны слот для сим-карты и для еще одной симки или карты памяти. С головой хватает 64 Гб встроенной памяти. Справа кнопка вкл/выкл и громкости. Заряда телефона хватает на целый день. В оригинальной зарядке есть огромный плюс - она быстро заряжает и через 2 часа в телефоне полный заряд, даже если до зарядки было, к примеру, 10%. Так же нравится телефон тем, что в нем есть встроенный шагомер. Так же есть другие прелести, как я думаю, уже во всех телефонах - встроенные приложения Гугла и ничего самому не нужно устанавливать, остается только ввести свои данные. Из минусов - на задней крышке без чехла могут оставаться отпечатки ваших пальчиков и без чехла телефон скользкий. Поэтому лучше сразу взять чехол. В целом нравится телефон.
1	Сканер отпечатков пальца, двойная камера, возможность оплаты телефоном👆 И это еще не все достоинства Новинки 🔥 Samsung Galaxy A30 🔥 Комплектация, плюсы и минусы смартфона Привет, друзья)) Поболтаем? ✔️ Телефон продается в компактной картонной коробочке. На ней указано название мобильного телефона: На обратной стороне упаковки указаны характеристики смартфона: Так, на что я обратила внимание - это двойная камера, широкий экран, аккумулятор, память, процессор, поддержка карт: ✔️ Открываем коробочку. Внутри мы видим краткое руководство, гарантийный талон, зарядное устройство, наушники и сам телефон: ✔️ На телефоне изначально была пленочка, которую я сразу сняла: Размер смартфона по сравнению с женской рукой: Сделан мобильный телефон во Вьетнаме. Кстати, сразу скажу, что обратная сторона смартфона скользит, она гладкая, отчего на ней очень заметны разводы, следы пальцев... Приходится постоянно чистить. Яркость и экран меня радуют))  Сообщения набираются просто, без лишних заморочек)) Кстати, меня повеселили красивые смайлы и огромный выбор стикеров. Клавиатура удобная: ✔️ Смартфон легко и уютно размещается в руке. Единственное что, когда пытаешься разблокировать телефон с помощью сканера отпечатка пальца, то не очень удобно дотягиваться пальцем - но это лично мне. Поэтому я все же остановилась на обычной разблокировке - кнопочка сбоку удобнее и милее)) Кстати, есть возможность оплаты телефоном. Это удобно и быстро)) К слову, мне понравилось, как работают камеры. Качество у фотографий вполне неплохое)) Четкость заметна, снимок яркий, цвета яркие и насыщенные)) ✔️ Меня смутило то, что динамики слабоватые. Звук нежнее и потише моего старого смартфона. Хотелось бы погромче. Это факт.  Меня смутило то, что не очень удобно пользоваться сканером отпечатка пальца. Да, и это происходит не так быстро, как простая разблокировка - нажатием на боковую кнопочку. Но тут не обязательно выбирать разблокировку отпечатком пальца - за минус не буду считать этот пункт. Мне не очень понравилась на деле задняя сторона смартфона - ее постоянно нужно очищать. Но это легко исправить купленным чехлом. Тоже не буду считать за минус. Но по самой работе, по скорости, по качеству фотографий и по остальным параметрам меня вполне все устроило. Удобно звонить, писать сообщения, настройки просты, есть особенные функции и сам телефон удобный)) Поэтому... ✔️ Мобильный телефон Samsung Galaxy A30 я рекомендую)) Кстати, стоимость моего телефона - около 14.500 рублей)) Кстати, можно почитать про: ♥️
0	Что-то вроде хорошего телефона, но не совсем.. - этот телефон у меня уже около 2-ух лет, и за это время он знатно так подбесил меня. Сразу после покупки, я очень обрадовался этому телефону, ведь прошлый был чисто кирпич, но спустя некоторое время он стал знатно тормозить и лагать. Но сначала поговорим о  Вначале телефон очень хорошо себя проявил, он быстро работал, было много памяти, качество связи было превосходное, и на то время этот телефон был вроде бы хорош, но за стоимость 13.300 думаю можно сейчас купить телефон явно лучше, хотя сейчас продажи этого телефона вообще прекратились. Также один из плюсов - удобство в руке, он очень компактный и удобный. Теперь о   их будет явно больше. Первое - память на телефоне очень быстро заполнилась системными приложениями, которые к слову даже нельзя удалить, и из 16 ГБ остались всего 8 ГБ. Второе - телефон очень быстро стал перегреваться, спустя примерно 30 минут игры в PUBG, телефон уже становился невыносимо горячим, что его даже нельзя было держать в руках. Третье - сканер отпечатка пальцев, работает не всегда, даже если руки все время чистые, и на пальцах нет ничего. Поэтому о сканере стоит забыть, и просто вводить пароль было бы быстрее. 4-ое - через примерно год использования, на задней крышке телефона начало спадать буквы SAMSUNG, и сейчас у меня только SAMSU. 5-ое - батарею в телефоне нельзя вытащить, ведь крышка привинчена. 6-ое - от маленького падения, экран потек, и через пару дней он стал полностью черным, и пришлось его менять, а т.к. у самсунгов дорогие экраны, смена пришлась на сумму около 4.000 рублей. Если говорит в целом, не посоветовал покупать этот телефон в 2021, хотя вы в магазинах его и не найдете, но если будет выбор между этим телефоном и другим, выбирайте другой.
0	Телефон не очень Покупал этот телефон давно года так 3 назад. Сначала все было хорошо, не тормозил. Но через месяц после покупки начал под тормаживать. Оперативной памяти мало, всего 1 ГБ. Встроенной памяти тоже очень мало не на что её не хватает. Написано 8Гб памяти. Из этих 8 гигабайт занято системой более 4 -ёх гигабайт. В итоге доступно только 3,78 гб. Маленькие приложения не виснут, но социальная сеть как вконтакте уже подлагивает. При этом другие соц сети работают отлично, но немного с заддержкой. Ещё один огромнейший минус данного телефона то, что прошивка не обновляется уже как 3 года. Ёмкость батареи маленькая 2200 mAH хватает на пол дня. Очень сильно греется в простых приложениях. Динамики плохие, мозолят уши. Из достоинств стоит отметить что это телефон на 6 андроиде. Работает этот телефон на 4G связи, что радует. Брал я его за 9000, но по-моему этот телефон не стоит этих девяти тысяч.
0	Телефон за 100+ тысяч или пустая трата денег?  Всем привет, друзья! вышедшей модели айфонов. Приобретался он в старт продаж, по этому за несколько месяцев сложилось определенное мнение и хочу с вами поделиться впечатлениями. Про характеристики телефона вы можете прочитать в интернете или на оф. сайте, дублировать не буду. Так же до этого у меня было несколько моделей айфонов, последняя моя модель - айфон х и пишу отзыв исходя от впечатлений этих двух телефонов и того, как изменился новый айфон. Айфон стал значительно быстрее работать, в особенности фейс айди. По сравнению с 10 айфоном, айфон xs max может разблокироваться моментально. Камеры стали значительно лучше в том плане, что на 10 айфоне при виде себя хотелось выйти в окно, но они снова вернули, так сказать, смягчение на фото. ( не знаю, как точно это называется ) Программы, так же как и сам телефон, работают гораздо быстрее. Полный функционал телефона оценивать не могу, поскольку много чем не пользуюсь, но хочу сказать, что к примеру для обработки видео и фото телефон отлично подходит. Телефон заявлен как водонепроницаемый, но я этого не проверяла. Батареи активного пользования хватает на пол дня с включённым интернетом, блютуз и т.д. К отсутствию кнопки я привыкла ещё с 10 айфоном, но если вы только перешли на телефон без неё, то на самом деле здесь все просто. чтобы разблокировать телефон, его надо поднести к лицу и просто смахнуть снизу вверх. чтобы выйти в меню, которое показывает все открытые вкладки, то нижнюю чёрную полоску просто ведёте снизу до середины. чтобы сделать скрин надо зажать кнопку увеличения громкости и блокировки. Чтобы закрыть приложение, надо смахнуть его вверх. Если провести сверху вниз, то откроются уведомления. С правого верхнего угла вниз - меню (авирежим, вайфай, яркость, звук и т.д.) Я взяла себе модель в золотом цвете, рамки у него медно-золотого цвета, а сам корпус переливается от золотого до белого. Экран, как и у 10 айфонов, чёрный. Камера сзади чёрная. В остальном все стандартно, один разъём под зарядку и наушники, которые прилагаются, внизу динамики, кнопки стандартной нет. Справа кнопки увеличения громкости и включения звука, справа кнопка блокировки айфона. Экран в разы больше, чем на старых айфонах, включая 10. ( на то он и Max)) Коробка, наушники, зарядное устройство и сам телефон с инструкциями. Ничего нового) ! Нет переходника, по этому его придётся докупать отдельно. Вообще   брать айфон на 256 гб, поскольку приложения, фотографии и видеозаписи стали весить гораздо больше и меньшего объема памяти может не хватить. Если вы любите следить за новинками и их собирать, вам нравится такой дизайн и вы хотите быстрый телефон, то берите, но тут все зависит сугубо от своих вкусов и материальных возможностей, поскольку телефон на самом деле дорогой и не совсем оправдано и есть много альтернатив дешевле. Снимаю две звезды за   стоимость.
0	Мой первый айфон, честно больше матов, чем восторга. И совсем уж не понятна цена. Доброго времени суток. Я из тех людей, которые никогда не хотели айфон и единственное, что я видела постоянно, это то, что люди с айфонами ходят вечно с посаженой батареей. Сомнительное удовольствие за те деньги, что стоит телефон. И вот, в один из не очень прекрасных дней, я разбила свой любименький Хонор 10. И с радостью бы приобрела 30ый, но останавливало отсутствие гугла.... По итогу Мой человечек, хаящий Айфон на право и на лево, дарит мне Красненький телефончик 12ой модели... Два дня я к нему не подходила вобще и упорно продолжала пользоваться разбитым телефоном, хотя экран был весь в сеточку. Когда дарящий уже явно стал обижаться, я взялась за знакомство с чудом-чудным.  - 86500 руб. (с какой то там страховкой на год, дабы не повеситься, если годовасик опять разобьет) - 128 Гб - красный Открыв коробочу, я мягко говоря офигела.... за вот эти деньги по мимо телефона только шнур для зарядки с USB-С.  - 6.1 дюйма. Я одной рукой, а точнее большим пальцем до верхнего левого угла не дотягиваюсь. А именно там вечно нужно что-то нажимать. Для таких тупеньких, как я, часто выходят подсказки-обучашки На телефон взяла силиконовый оригинальный чехол, красный. Не могу сказать, что он сидит идеально, и с нижней части постоянно хочет слезть. Даже решила забацать первое в своей жизни фото в зеркале.... как все владельцы Айфонов - смотрите-смотрите, могу се позволить... Из адово бесящего, это то, что листая фотки в галерее и найдя прикольную, я не могу ее сразу отправить в Сторис в Инстаграмм, только в пост. У подруги айфон 7 фотки в сторис отправляет, этот нет. Да и вобще спустя 2 месяца, я до сих пор не рассталась со своим битым Хонором и многое делаю на нем. Так же у меня постоянно не срабатывает Face ID и приходится вводить пароль. Камера неплохая, но я знаю много других телефонов, где камера не хуже, а цена телефона в 2 раза ниже. Вобщем красная цена телефону 30К, за эти деньги я была бы вполне довольна, а за те, что стоит, фу-фу-фу... понты и не больше P.S. Ещё одно неудобство выяснилось в путешествии со сменой часовых поясов.... Я привыкла, что на телефоне видно время своего региона и региона, где ты сейчас.  Это очень удобно и у всех моих друзей так сделано, ну, конечно тех, кто без Айфони... На Яблочке можно установить те города, где тебе интересно знать время.... но это совсем не то же самое и неудобно. На андроиде все делалось автоматически.
