label	review
1	Шикарно! Недавно купила такой! Это идеальный телефон! Памяти хватает, камера супер, сам телефон не глючит и тянет все приложения, яркость экрана можно очень удобно настроить, а звук на полной мощности как будто колонка. В принципе все нравится, пользуюсь уже где то неделю и пока никаких минусов я не нашла. Телефон хороший и мне полностью нравится.
1	Лучший за свои деньги Заказал себе с интернета телефон. Пришел за 10 дней на глобальной прошивке.Пройдемся по плюсам : яркость на высоте, большая емкость батареи, все игры идут на максимальных настройках, благодаря большому экрану - смотреть фильмы и играть - одно удовольствие. Но функции NFC все же не хватает. И хотелось бы в будущем видеть в телефонах от Xiaomi стерео динамик. Железо стоит мощное. Если вы из тех людей, кто покупает себе телефон на 3-4 года, тот этот телефон идеальный для вас вариант. Камеры кстати, на высоте. 
1	Классный аппарат Делюсь своим опытом использования данного телефона.  Во-первых, после гладкого телефона я думала, что так и не привыкну к шероховатому, но все оказалось совсем не так! Я привыкла практически сразу же и мне очень понравилось ощущение этого аппарата в руке! Камера оказалась выше всяких похвал! От такого бюджетного телефона я не ожидала такого качества снимков! Качество картинки тоже довольно высокое. Приятно смотреть, не напрягает глаза.  Памяти в телефоне хватает на не очень много весящие приложения, так как не увлекаюсь играми - мне хватает. Но это не говорит о том, что приложений будет мало, их можно установить в среднем количестве.
1	Делюсь впечатлениями о новом смартфоне Смартфон vivo Y12 у меня несколько месяцев и за это время сложилось некоторое впечатление и выводы о нем: 1) В смартфоне очень удобная оболочка, аппарат интуитивно понятен и переход с айфона оказался совершенно незаметным!! В меню много гибких настроек, что очень удобно. 2) Камера смартфона тройная. Что угодно можно снять - от мелких объектов до ночного вида города. Одинаково хорошо получается. Да, при свете фонарей и соовсем плохом освещении слабенько, но если говорить о дневных - то они все суперские. 3) Смартфон работает быстро и радует своей стабильностью. Никаких затупов, лагов или вылетов из приложений замечено не было. Более того, я не заметил чтобы он грелся при нагрузке. 4) Батарея на 5000 мач просто отлично держит заряд. Я практически в день его из рук не выпускаю, но отъедает 30-35 проц за день. А это о чем то говорит)) Смартфон своих денег определенно стоит. Я с выбором не ошибся
1	Покупка телефона Долго думала,какой телефон купить. Подруга посоветовала именно этот телефон. И я решила последовать ее совету,поехала,купила ZTE,уже 3 года служит мне без каких либо погрешностей. Зарядка держится ну очень долго,как мне говорили в магазине,и это так! Просто космический телефон,камера прекрасная,места много для фото и видео,а если еще и вставить карту памяти,будет еще лучше. Что еще удобнее в этом телефоне,так это то,что он предназначен для двух сим карт. Так же в комплекте к основному корпусу телефона,в коробке,присутствует крышка другого цвета для замены. К примеру вам уже наскучил обычный корпус и вы хотите разнообразия,или же если случилось что-либо с основным корпусом. Вообщем вариантов море,и обязательно вам посоветую этот телефон. Не знаю как другие модели,но именно Blade-a510 суперский телефон!! Просто 5 звезд
0	"Металлический корпус, камера 13 МП, 2-симки,сканер отпечатков пальцев за ТАКУЮ цену! Казалось бы, что ещё нужно для счастья?.. Почему же нам пришлось расстаться? Как же волнительны и одновременно приятны те моменты, когда начинаешь выбирать новый телефон(или любой другой гаджет). Мне нужен был телефон, который соответствовал бы современным требованиям, в том числе и моим. Вместо моего старого телефона,который уже и не выключался, мне на время был предоставлен Meizu M2 mini(если не ошибаюсь), который меня полностью устраивал. Тем временем вышла новинка Meizu M3s mini, подруга купила такой и была безумно рада. Устраивала и цена, и качество. Как известно, по своей начинке они не уступали многим более дорогим телефонам. Решено было, что и я куплю этот телефон, так как в это время не могла себе позволить более дорогие модели(В частности, мне нравился Samsung). Радости моей не было предела, телефон был а моих руках! Телефон находится в коробочке. В коробке: Сам телефон Зарядное устройство( которое не подходит к нашим розеткам) Заряжается с обычным андроидовским зарядником, который у меня(и,думаю,у многих) и так всегда есть дома. USB-кабель может и пригодиться) Буклеты с информацией на китайском: Изначально с обеих сторон телефона была защитная пленка, сзади я убрала её только тогда, когда пришел чехол. Так телефон выглядит с чехлом: Удобно держать, из рук не выскальзывает: Кнопка громкости и вкл/выкл: По 4 отверстия справа и слева -  отличный, как по громкости, так и по качеству! ""  Имеет  , которым я,наверное, к счастью, не успела опробовать(История о кнопке будет ниже).  Слот для сим-карт открывается ключиком: Спереди динамик хороший,собеседника слышно хорошо. И фронтальная селфи- (5 МП). Снимает тоже отлично.  13МП: Есть вспышка: Днём при хорошем освещении снимки шикарные: И без:  не прилагаю, качество видео на четвёрку. Телефон на Андроиде, но это не совсем привычный для нас Андроид, но привыкла я к нему быстро. Главная: Листнув ещё раз можно увидеть установленные приложения: Вроде бы всё было хорошо, но в один прекрасный момент у меня начала ""тупить"" кнопка Домой, после чего окончательно перестала реагировать на прикосновение. Именно сенсор. Сама кнопка нажималась, но сенсор не работал. Кроме всего, телефон стал""выключаться"", то есть я слышала, что на него приходили сообщения, но надо было перезагружать, чтобы всё было нормально. И так, по гарантийному ремонту я отдала на ремонт. Перед тем, прочитала в Интернете, что такое для Meizu чуть ли не норма. Проблема решается заменой кнопки. И ""выключается"" он тоже из-за кнопки, о чем мне сказали и менеджеры сервисного центра. Кнопку мне заменили бесплатно и всё было хорошо. Но счастье длилось недолго. Через 1,5 месяца использования проблема повторилась. Снова идти менять кнопку мне уже не хотелось. В итоге, через некоторое время(с большими усилиями), мне удалось вернуть деньги за телефон, так как я считала, что мне был продан некачественный товар.  на него колеблется от 9 до 12 тысяч. Вот сижу думаю: рекомендовать Вам его или нет? В принципе-то он хороший, но вот такой глюк с кнопкой для него практически норма, судя по историям в Интернете... Кстати, подруга брала такой же, у неё всё было отлично, только сама уронила."
1	"Когда-то известная марка Motorola. Впечатления с ""+"" на ""-"", а потом опять в ""+"". Те читатели, кто застал расцвет эры кнопочных телефонов, очень хорошо помнят эту марку. ""Hello, Moto!"". Качество связи у этих телефонов было на высоте, и надежность тоже. Бренд по популярности был сравним с легендарной Nokia. Когда возникла необходимость покупки нового смартфона, желательно с мощной батареей, после долгих копаний в интернете нашли вот этот телефон. Характеристики были очень неплохие для своей цены. Плюс очень мощный аккумулятор на 5000mAh. Параметры модели: Стоил телефон в салоне Ситилинк около 7т.р. Отзывов на Яндекс.Маркет по этой модели было не очень много, но те что были - положительные. Подкупили технические характеристики. Сомнений в качестве не возникло, ""Ведь это же Motorola!"". И вот покупка состоялась. Красивый корпус, выделяется среди банальных черных кирпичиков. Яркая оранжевая коробка. Размер крупный, диагональ заявлена 5,5 дюймов вроде не много, но в целом телефон массивный и увесистый. Первое разочарование сразу после покупки: в нашем телефоне одна сим карта, а не две, как на всех сайтах. Оказалось, есть две модификации телефона. Номер модели один и тот же, но есть ""маленькое"" отличие в количестве сим-карт. Подбирали мы модель на Яндекс.Маркет, покупать пошли в Ситилинк, и мысли не возникло перепроверять соответствие характеристик. Немного расстроились, но это был не очень критичный для нас момент, решили не возвращать товар в магазин. Сим карта кстати вытаскивается очень необычно, над слотом есть маленький рычажок который надо сдвинуть и карта вылезет. Пару раз забывали про эту тонкость и минут по 15 безуспешно пытались выковырять сим-карту ))) С самого начала телефон показал себя очень хорошо. Фотки отличные, связь ловит хорошо, батарею держит по нескольку дней. Иногда при не очень интенсивном использовании на неделю хватало, где вы видели такое у современных смартфонов? В общем для среднего пользователя ""звонки-соцсети-мессенджеры-браузер"" все прекрасно. Отпечаток пальца работает четко и без сбоев. NFC не использовалось, работает ли не могу сказать. С телефоном обращались бережно, носили в чехле, не роняли, не топили, в общем жилось ему у нас вольготно. И вот примерно через 5 месяцев после покупки начались глюки... Сначала самопроизвольно начала включаться камера, и отправлялись сами по себе сообщения со всякой абра-кадаброй. Стали грешить на вирус, сбросили до заводских настроек, поставили антивирус. На какое то время этого хватило, но через 2-3 дня все началось с начала. А дальше... телефон перестал запускать приложения, которые раньше работали без сбоев. Скайп не открывается вообще. Фейсбук вылетает все время. Ну и никуда не делись непонятные сообщения в мессенджерах, которые телефон сам по себе отправляет. Гарантия еще не кончилась, будем сдавать устройство в ремонт. Потом обязательно обновлю отзыв - решилась проблема или нет. Именно эта модель в продаже уже отсутствует, но есть следующая модификация Motorola E5 + с близкими техническими характеристиками, которая стоит сегодня 13т.р. --------------------------------------- Дополнено 17.05.19 Все таки Айрек - волшебный сайт ))) Стоило написать отзыв, телефон ""одумался"" и перестал глючить. Надолго или нет, пока непонятно. До сервиса доехать времени нет, поэтому просто ждем как будет вести себя устройство дальше. Аналогов с такими характеристиками за такую цену сейчас нет. Дополнено 12.11.19 Удивительно, но больше глюки не повторялись. Видимо, прилетало какое-то некачественное обновление, которое потом по новой обновилось. Других объяснений у меня нет. Телефон до сих пор отлично работает. Поэтому меняю свою рекомендацию с - на + . Нашей модели в продаже нет, но более современные я считаю можно покупать если устраивают по соотношению цены и функционала."
1	Капитану, как я для работы годится :D Попользовавшись могу сделать вывод, чем именно телефон оказался для меня хорош: - отличное качество изображения - высокая детализация - широкие углы обзора - длительность автономной работы - отличный громкий динамик - звонок никогда не пропускаю и меня отлично слышно Для меня vivo Y1s смартфон не для игр или всяких развлечений но скорее Рабочая необходимость. На мой взгляд сегодня можно выбрать любой телефон, но именно подходящий по характеристикам, качество корпуса и ёмкости батареи, а также надежности и не так легко. во всяком случае я для себя идеальный вариант нашёл. Бывает и так, что нужно отредактировать документ или долго переписываться с клиентами через мессенджеры, в таком случае есть режим для глаз и очень выручает поскольку регулируется насыщенность оттенков и тем самым глаза не устают, как от обычного телефона. Также часто ставлю темный режим особенно если есть желание перед сном почитать новости очень помогает). Телефон действительно качественный надежный в этом успел убедиться поскольку первое время ходил без чехла и уже уронил его раз из кармана. несмотря на это ничего не сломалось но с тех пор из чехла всё-таки не достаю. В общем-то хорош, советую
1	это шедевр Долго я выбирал себе телефон, но как подержал в руках эту сони, все сомнения отпали. Мне нужен был только он. Дизайн этого телефона космический. В то время как большинство производителей предлагает пластмассовые аппараты, сони предлагает нечто новое, причем на голову выше. Сони всегда выделялась внешним видом, поэтому я очень люблю продукцию этой марки. Телефон очень тонкий, красивый, стекло это круто. По внешнему виду кроме слова отлично добавить нечего. Оболочка также радует, темы телефона смотрятся очень красиво и богато. Меню очень удобное и продуманное. Звук, одно из главных достоинств аппарата. В наушниках вызывает восторг, он сочный, громкий, вкусный. Из динамика звук тоже неплохой. Влагозащита вызывает лишь положительные чувства. Теперь можно с телефоном принимать душ, пользоваться им под проливным дождем или снегопадом. Это реально круто. Аккумулятор неплох. Мне его хватает на весь день. Докстанция это очень удобно, просто ставишь телефон на нее и он заряжается. От пользования этим телефоном у меня возникают очень теплые чувства о компании сони, и я рад что пользуюсь продукцией этой марки.
0	Двоякое чувство Здравствуйте! Пишу вам отзыв о своих впечатлениях о данном телефоне. Т.к владела им 2,5 года, могу смело сказать, что хорошо изучила его. Решили мы купить с друзьями одинаковые телефоны, разного цвета, в одно время. 2016 г был. Спустя месяцев 8 начала замечать, что телефон стал виснуть, приложения долго открывались, постоянно вылетали, потом и вовсе перестало гнездо для зарядки работать, причем всё это сразу у всех друзей началось приблизительно в одно время. Смс не возможно было написать, все висло жестко. В итоге батарея вообще не держала заряд, ему срок службы год, не больше, при активном использовании. Мы просто с друзьями были в шоке одни и те же проблемы. Единственный плюс в этом телефоне, так это качество звука из-за DOLBY,хорошо передает басс. Очень расстроилась т. к телефон в принципе не плохой, но из-за него чуть нервный срыв не получила, когда не могла элементарно набрать смс или в поисковике что-то найти, тупо черный экран и все.... Многие кстати говорят, что Lenovo фигня, жалко, что раньше не слушала.
1	Стоит ли брать кредит ради него? Доброго времени суток! Конечно же брать кредит не стоит, и не только по тому что это просто глупо, а потому что он вполне бюджетный и среднестатистический житель нашей страны может его себе позволить. И так цена его в пределах 5500,00 деревянных. В зависимости от представителя монголоидной расы цена варьируется плюс-минус 500. Но советую приобретать все таки в официальном магазине, где цена стабильнее уровня рубля. В комплекте идет силиконовый бампер, и вы сэкономите порядка 100 рублей на его приобретении, конечно, если вас устроит обычный прозрачный. Но если душа просит феерии и праздника, цветочков и собачек, заходите на Алик и приобретаете все на что хватит сил ждать месяц - полтора. Про два совершенно никчемных стекла, защищающих только лишь от ветра, я промолчу, хотя тоже приятно получить их в комплекте. Данное чудо производственной фантазии, поставленной на поток, я получила около 2х недель назад. И была немного в прострации, так как не ожидала, что придет хорошо упакованный, не битый, не ломаный и исправный аппарат. Сразу скажу никакой настройки и русификации не потребовалось - выбрал язык и звони. Стекло также не пришлось клеить - оно уже было изначально на смартфоне, что несказанно порадовало, ручки то кривенькие и перекосов с пузырями я сама бы не избежала. Про минусы - пластиковый корпус, но что я хотела за такие деньги, титановый? Толстоват по сравнению с современными моделями. Не нашла 4G, возможно его и нет. Что лично для меня такими уж выдающимися минусами не является. Так вот...за эти две недели я вполне довольна данный девайсом: не виснет, хорошо держит батарею и, если приловчиться, неплохо фотографирует. А что еще надо от трубки? Чтоб звонил хорошо и всё, на остальные причуды есть другие игрушки, о которых мы еще поговорим.
1	Новинка от Nokia. Отзыв на смартфон Nokia 2.4 DS 2/32GB TA-1270. Впечатления после смартфона Samsung. Смартфон Nokia 2.4 DS 2/32GB TA-1270: характеристики, стоимость, стоит ли брать и где купить дешевле?  Смартфон Nokia 2.4 DS 2/32GB TA-1270 у меня появился после годового использования Samsung A10. Жаль, мой красненький Samsung, но что поделать. На нём было написано много отзывов. Используя смартфон Nokia 2.4 DS 2/32GB TA-127, как обычный пользователь, у меня сложилось мнение. По ценовой категории, конечно Samsung дороже.  в хорошую распродажу на wb. Смартфон Nokia 2.4 идёт в коробочке с зарядным устройством, ключом для слота сим-карт и инструкцией. Новая операционная система и плюсом на упаковке обещают 2 года обновлений. С типом сим-карты проблем не возникло, сейчас операторы связи выпускают сим-карты с нужным размером, просто выдавив сим-карту из ячейки или обратно вставить в рамку всегда можно. Дисплей яркий, но под себя его немного подредактировала в настройках. Экран у смартфона  Мне достаточно встроенной памяти для пользования сматфоном   Nokia 2.4 DS 2/32GB TA-1270: Удобно, что можно вставить две сим-карты. Связь чистая, собеседника слышно хорошо, как и меня. Wi-Fi работает и навигация в порядке. Долгое использование сажает батарейку, но не так быстро. Я могу не заряжать телефон дня три-четыре при обычном использовании (звонки и пользование интернетом). При остатке заряда на 15 процентов, предупреждает. Вспышка при низком заряде не срабатывает. Понравилось, что при зарядке пишет сколько минут осталось до заряда полной батареи. Удобно. Цифровой зум и качество фотографий среднее. На улице хорошее, ближе к отличному, но дома и в не освещённых местах можно не пытаться сделать качественные фото. Они просто не получаются. Вспышка рабочая, яркая. По размерам он не маленький, но в руке ложится хорошо. Немного задняя крышка, если сильно нажать, прогибается и следы от пальцев остаются на корпусе. Это минус. Отзыв на смартфон Nokia 2.4 DS 2/32GB TA-1270 писала на самом телефоне и пока набирала текст он два раза завис. Текст набирала, а он не печалься, но после передышки, он всё же показался. Не скажу, что тормозит, но так сложилось. Надо понимать, что такое с Nokia 2.4 может случится в ответственный момент. Без сим-карты работает и можно выходить в интернет. Фото сделанные специально для отзыва при дневном свете и дома:  рекомендую только тем, кому нужна низкая стоимость при выборе телефона и хорошая связь, возможность блокировки отпечатком пальца. В остальном телефон не сильно себя показал. Сильное неприятное впечатление появляется, когда сервис постоянно спрашивают разрешение на использование данных. Нет чувства защищённости. Сейчас смартфон Nokia 2.4 вырос в цене и больше чем я купила, брать бы точно не стала. Можно подобрать по функциям намного лучше телефон за эти же деньги. Видно, что Nokia очень старалась, но смартфон Nokia 2.4 DS 2/32GB TA-1270 не удивил. К телефону можно подобрать чехол и аксессуары, в продаже есть выбор. Дешевле всего покупать телефон в распродажу, я брала свой здесь, цена была ниже: Смартфон Samsung мне понравился больше, почитать отзыв о нём можно  О технике (моя удачная покупка), которая до сих пор радует можно почитать 
1	Телефон хороший...но не бывает идеальных людей как и телефонов И так долго я пускала слюни на этот телефон. Все ждала когда ценник станет адекватный..и он стал за 30 тыс покупала в магазине Интелект в Екб... Хоть сама и из Тюмени...у нас все дорого. Сам телефон розовенький)) Не знаю почему, ну вот захотелось. Работает быстро..все игры тянет..тормоза отсутствуют...но есть небольшие или большие НО! 1) Камера фронталка растягивает по краям твое лицо.... 2)стекло под сомнением что лучшпе лпастика царапается( Но то что он очень быстро работает очень радует, никаких лагов за три мес использования. Сейчас так понимаю его и за 21 тыс можно найти с эмиратов. И знаете это самая выгодная покупка телефона за всю мою жизнь..вообще не жалею..но руки так и чешутся проверить водонепроницаемость Телефоном в целом довольна)) не жалею))
1	Переход с IPhone  прошёл удачно. Дополнение спустя время: очень болят глаза от этого экрана  Я, как и многие, была заядлым приверженцем айфонов. С 2013 года по 2021 пользовалась исключительно продукцией Apple. Андроид казался не такой совершенной системой, как IOS. Особенно беспокоил риск поймать вирусняк на телефон. Я постоянно что-то читаю или смотрю видео 📚. Я бы и дальше покупала айфон, если бы не форс-мажор. В прошлом году на день рождения мне подарили 6s, который прожил ровно гарантийный срок и перестал включаться. Его забрали в ремонт и держали в заложниках несколько недель - что-то перегорело в плате. Была шальная мысль взять 10 айфон, но в итоге решила, что это неоправданное транжирство 💰🏦. Тем более, качество начало страдать. В итоге скрепя сердце заказываю в интернет-магазине недорогой Samsung M21. Сравнивала с А51. Но особых преимуществ в последнем не нашла. Я ожидала, что пока похожу с медлительным зависающим кирпичем. Сказала себе: ну главное чтобы телефон звонил 😁. Но! Я удивлена. Samsung даёт отличное качество: 🎈Современный аппарат и дешевле, чем айфон. 🎈Этот товар не устаревает так стремительно! Например, взять тот же 6s сейчас уже нет смысла! Потому что скоро перестанут выходить обновления на него. 🎈Чёткие снимки камеры. 🎈Большой экран. 🎖 И самый огромный плюс ➕ ДЕРЖИТ ЗАРЯД ДО 3 СУТОК! После айфона, который я заряжала по 2 раза в день, это просто мечта. Из минусов могу назвать массивность.  спустя несколько месяцев использования: очень болят глаза! О том, чтобы читать книги на телефоне, я забыла😭. Ниже прикрепляю фото, сделанные на самс.
1	Хорошая альтернатива андроиду. Это мой не второй и даже не третий телефон. Перепробовала множество. Всегда была приверженцем самсунгов, но последний телефон (ос Андроид) через год использования начал глючить: пропал интернет, сам по себе отключался и тд. После него был айфон (ну это же модно) за 1,5 года использования нашла только два плюса - камера и удобные приложения, в остальном одни сплошные минусы. И вот зайдя однажды на авито нашла объявление по обмену айфона на новую люмию ( парень купил новый телефон и ему он не понравился). Я тут же позвонила ему и уже через два часа у меня в руках был этот аппарат). Первые впечатления: ВАУ!!! Такой большой экран - первое о чем я подумала ( поскольку в последнее время моей связью с интернетом служил только 4 айфон с маленьким экраном,то это стало огромным плюсом). Красивый и удобный рабочий стол - туда можно добавить то, чем чаще всего пользуешься(остальное сбоку). Яркий экран, насыщенные цвета. Камера в нем не очень хорошая. Некачественные фото, плохое разрешение, зума нет (не приближает). Что касается магазина приложений, то за последний год количество программ и утилит увеличилось в несколько раз. Они стали более качественными и удобными. Что, несомненно, очень порадовало. Имеет функцию фотографирования экрана (очень удобная вещь). Есть возможность создания детского рабочего стола. Туда можно установить все что угодно, даже фото и видео. И при этом не придется опасаться что ребенок что-то удалит по ошибке или нажмет не туда. Еще один большой плюс: ОН НЕ ГЛЮЧИТ. И не важно сколько программ установлено, какой объем свободной памяти. Он просто хорошо работает!!))) При любом условии и при любой погоде. Что касается тач-скрина. Не знаю должен ли он работать, если руки в перчатках, но работает в таком случае не всегда хорошо. Если водишь чистыми, сухими, теплыми пальцами, то все гуд. Итог таков: за год использования он не разу не вызвал сожаления. Ос windows это пожалуй лучшая ос на рынке на сегодняшний день. Если вы спросите «Купила бы я такой снова, если бы был выбор?». Мой ответ: «конечно же да!».
1	"Лучше телефона за довольно небольшую плату не найти! Купила этот телефон в октябре 2015 года. Тогда, до Нового года его цена была -  Сразу задаемся вопросом: "" Может ли быть качественным телефон за столь небольшую плату? -  За все время пока я им пользовалась,он ни разу не глючил,как это бывает с другими телефонами. Быстрый, шустрый,прост в использовании. Телефон отлично подходит для деловых людей. Телефон оснащён   в 2 МП, что казалось бы мало. Но при хорошем освещении делает довольно неплохие снимки. Также есть фронтальная камера. На нее,конечно, снимки не ""ахти"", но для скайпа нормально. Что очень удобно для меня - заранее установленные   (Word, Exele, Power Point). Благодаря им я могу по дороге на учебу редактировать проекты по физике\химии, или готовить речь. Также порадовало приложение OneNote (тоже заранее установленное). Пожалуй,это лучшее приложение для заметок. В нем очень легко создать удобный список покупок или план поездки. Подобные приложения  . Единственный минус это то,что не все приложения,которые есть на андроидах,есть на WP. а так все годится. За   отдельное спасибо! Я очень много сижу в интернете, пользуюсь приложениями соц.сетей. 15 часов беспрерывного пользования на вай фае, и 10 на моб.сети  В режиме ожидания чуть больше  Задняя панель двух цветов: черного и ярко-оранжевого. Кстати, не царапается почти вообще. А если и есть царапины,то их не видно) . Телефон очень часто падал экраном вниз,но ни разу не разбился. Нет ни одной трещины. (Царапин тоже) В предложенных недостатках вижу пунктик:""комплектация"". Это не недостаток. В комплекте (в коробке) идёт телефон, зарядное у-во и инструкция. Нет ни наушников,ни USB кабеля. Как, в прочем, и в большинства других телефонов. Это не недостаток, как по мне.  Спасибо за то,что посмотрели этот отзыв)"
1	Cмартфон HONOR 10 Lite  Cмартфон HONOR 10 Lite отправили на третий день. Телефон приехал на 6-ой, доставили на дом курьером. Упаковка была целая и запечатанная, всё целое. Телефоном доволен, тонкий корпус, красивый, немутный экран, хорошие цвета. В комплекте прозрачный чехол и плёнка на экране.  Работает шустро, все обновляется, сейчас прилетела прошивка 10 версии, пока не ставил. Фотки тоже отличные, при хорошем освещении(приложил ниже) .  Видео снимает 60 кадров. Звук на 5, как у всех моделей Cмартфон HONOR 10 Lite . Мне заряда на 2 дня хватает, на разговоры и серфинг в интернет. Заряжается достаточно быстро. В целом не плохой бюджетный телефон, цена равна качеству. Советую к приобретению Cмартфон HONOR 10 Lite 
